584678967,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUwMiwiZXhwIjoiXC9EYXRlKDE1NDgwNTgxNDk1NDkpXC8ifQ.WJJ0lB6ganKYrneYW04IeCSmPg-S1AI4mXI5O6YaYWQ,user0584678967@perf.com,Perf-arcfh,jorpytgciy,502,7.67E+12,264678967
554122672,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUwMywiZXhwIjoiXC9EYXRlKDE1NDgwNTgxNDk5MTgpXC8ifQ.qSEpu86bzlp6Fc62jEFjom8RYYRedO_jr73G84eXe64,user0554122672@perf.com,Perf-jntzr,excszjcbow,503,7.67E+12,324122672
563325403,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUwNCwiZXhwIjoiXC9EYXRlKDE1NDgwNTgxNTIyMzMpXC8ifQ.0hiAYBD5A-z7ZuRAPckRYy3WqDnaPrHuFdFOj7hBxr0,user0563325403@perf.com,Perf-vnjpd,xegjmxyupz,504,7.67E+12,243325403
575283861,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUwNSwiZXhwIjoiXC9EYXRlKDE1NDgwNTgxNTI0MzkpXC8ifQ.z02w0SFsdEeOan3H0DP0XiTRAm3IOfEzziUlDmswIhM,user0575283861@perf.com,Perf-fkixx,jgjjgsnldu,505,7.67E+12,345283861
522157271,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUwNiwiZXhwIjoiXC9EYXRlKDE1NDgwNTgxNTIzODkpXC8ifQ.GCSwrtzoS_Yyb9WotNrGDHErLhX-yAzmWKhSN-uC9FI,user0522157271@perf.com,Perf-ajupx,dtarjzrxjo,506,7.67E+12,202157271
577337495,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUwNywiZXhwIjoiXC9EYXRlKDE1NDgwNTgxNTI4NzMpXC8ifQ.HOZOrUi1qtUGkVZ_25W3cvc_4lPVMMOC9FgvpchwJpM,user0577337495@perf.com,Perf-qvtdp,izxhumsrix,507,7.67E+12,167337495
575699853,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUwOCwiZXhwIjoiXC9EYXRlKDE1NDgwNTgxNTI5ODMpXC8ifQ.Ye0NvDpJvPWyZxo9xXl6xNh6oOZk2B9ODoIc1oNhSc0,user0575699853@perf.com,Perf-yebdn,zbjhjanerv,508,7.67E+12,435699853
541114921,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUwOSwiZXhwIjoiXC9EYXRlKDE1NDg2NjgzNzkxMTQpXC8ifQ.AhQByWWEIvKLKjkmTxu9dNnz4mVOh-4baabxYbLg52E,user0541114921@perf.com,Perf-mbxaj,nwejhcpukk,509,7.67E+12,311114921
574589402,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUxMCwiZXhwIjoiXC9EYXRlKDE1NDg2Njg1Nzc5MDcpXC8ifQ.GQf891L10AjBBxdea2iBYyCOiHbnbRNw-OGWpnyAviU,user0574589402@perf.com,Perf-lfiha,iqxkksgieo,510,7.67E+12,794589402
595265798,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUxMywiZXhwIjoiXC9EYXRlKDE1NDg4NTY5NjIxMDUpXC8ifQ.s0Xs7o7xC44PM5b7Z4DPh2eZ3afra5yz0OsyJESXpNk,user0595265798@perf.com,Perf-zksjh,ygcznvlqhh,513,7.67E+12,905265798
521456494,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUxMSwiZXhwIjoiXC9EYXRlKDE1NDg4NTY5NjIxMDUpXC8ifQ.1XBdgWIClWrUsyW96cFwUjVyu6QlWV257_NI75Aqb4M,user0521456494@perf.com,Perf-fldpo,lqlzbekadz,511,7.67E+12,111456494
524087251,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUxMiwiZXhwIjoiXC9EYXRlKDE1NDg4NTY5NjIwOTApXC8ifQ.N63PQlxqLLk_We6wo6D-85L5WC3_DTNiOK7Ne5Lr6MA,user0524087251@perf.com,Perf-wjeac,uzhqbqvdxe,512,7.67E+12,834087251
577978421,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUxNCwiZXhwIjoiXC9EYXRlKDE1NDg4NTY5NjIxMDUpXC8ifQ.9HUu1My_WOoYLtu3VlXOs2oBJ56Ivu0szIGAEDZnGqY,user0577978421@perf.com,Perf-byaop,iccwzrqbdr,514,7.67E+12,617978421
543767012,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUxNSwiZXhwIjoiXC9EYXRlKDE1NDg4NTY5NjM0ODcpXC8ifQ.f9G8QYkZqgHN_tZcv9hco04pPf_a1aOhNpNSkSjOzI0,user0543767012@perf.com,Perf-lrdba,enouyphbcr,515,7.67E+12,673767012
582184335,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUxNiwiZXhwIjoiXC9EYXRlKDE1NDg4NTY5NjU4MTUpXC8ifQ.XaIDvo1PoT7gjBBidcemgBj-C6hqcEJ6LJv9KGZLdPw,user0582184335@perf.com,Perf-agoqe,isgtdqlboy,516,7.67E+12,892184335
522413448,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUxNywiZXhwIjoiXC9EYXRlKDE1NDg4NTY5NjU4OTMpXC8ifQ.w61r_hKeH8bMdBnNlYG3mb3D1X4Mw-S7GuU1UOAuB2U,user0522413448@perf.com,Perf-dlfsl,mrrfsjzehl,517,7.67E+12,652413448
579163910,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUxOCwiZXhwIjoiXC9EYXRlKDE1NDg4NTY5NjU4OTMpXC8ifQ.NM-EoweaPzIok6ojlMGu9N4LWVj7YzaPaHovTtr-5p0,user0579163910@perf.com,Perf-pvhbt,tzbtwykksh,518,7.67E+12,709163910
559291776,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUxOSwiZXhwIjoiXC9EYXRlKDE1NDg4NTY5NjYzNzcpXC8ifQ.w934UN9aq2NV1YBEySj6P5AX-dr4xMubo6tBIHhaQVQ,user0559291776@perf.com,Perf-crvxn,xphbjamgue,519,7.67E+12,869291776
566602005,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUyMCwiZXhwIjoiXC9EYXRlKDE1NDg4NTY5NjYzMDApXC8ifQ.d4RPA15towntSCVlMG8mZkO_mGcMlwg9Anx1JSn2Oz0,user0566602005@perf.com,Perf-ksdla,sdtwozidxv,520,7.67E+12,876602005
533534785,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUyMSwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NTAzNzIpXC8ifQ.keGrqz7wuVSenuUrqt9ULWIhcGtmUVKefo1BbxL8uNo,user0533534785@perf.com,Perf-enrce,bzniteluui,521,7.67E+12,482129145
537510439,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUyMiwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NTAzNDEpXC8ifQ._3ywmuQ48fdQ1Z6_eipfVzMcMby4PknFM83rl4G-ul8,user0537510439@perf.com,Perf-cwcts,lyvaacsxje,522,7.67E+12,127510439
535650904,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUyMywiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NTIyMTYpXC8ifQ.WJo7wQOwIFDv5D7K7U9bwB1Sr2uTRSaXOZ8JSTBOVds,user0535650904@perf.com,Perf-vuefp,qqfunqlgwx,523,7.67E+12,569414921
520751437,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUyNCwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NTI1OTEpXC8ifQ._HY9sSBSblo-rqnEOJSLh1KnICt_WtgaR7vOkcPwJnc,user0520751437@perf.com,Perf-lddpo,nzskirkbtz,524,7.67E+12,200751437
574777415,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUyNSwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NTMwNjEpXC8ifQ.PQfyMIs0gSK8hBjLJIAsa7KbEUms7cgEfvi3J_YG93Y,user0574777415@perf.com,Perf-vaxiw,khjqodzphj,525,7.67E+12,164777415
536035653,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUyNywiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NTM5MTkpXC8ifQ.kc6hvgNOniKwkRLSw4-UXmVEUobmtDA55PmnXs6gLxg,user0536035653@perf.com,Perf-yepmf,dorqnlykip,527,7.67E+12,313930345
516834369,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUyNiwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NTM5MTkpXC8ifQ.buztZaN1migwEqw8U1tHGU5uFZ0NnM82egQYVmOp_K4,user0516834369@perf.com,Perf-qbryg,mmqqoajkal,526,7.67E+12,736834369
586897005,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUyOCwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NTU4NjIpXC8ifQ.qGXEhfNzucKBqVZB5YpXxaPtl01qbrIVArJG72Va3Lg,user0586897005@perf.com,Perf-anudv,bfiqjqivfa,528,7.67E+12,176897005
539113644,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUyOSwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NTYyODQpXC8ifQ.ybDiCOGr_LOgGJFnY1PqBppSyd5_7yDec48XtDjPJ1A,user0539113644@perf.com,Perf-ktkqy,gibdxtfeui,529,7.67E+12,907471977
580452021,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUzMCwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NTYzNjApXC8ifQ.NFXhDPvGjGQdl92rUPwiGyBK3H2vVQ_MR-Vbo8az23A,user0580452021@perf.com,Perf-havte,ozbeqripis,530,7.67E+12,170452021
559033953,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUzMSwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NTY1MTgpXC8ifQ.kqMrSpSWPtP9NjBNLDNyu3dPzF65vJgZqx1H2ckz_Y0,user0559033953@perf.com,Perf-uqtcc,pxelmyjadz,531,7.67E+12,239033953
568652675,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUzMiwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NTY4MTUpXC8ifQ.4tj35fuDoiiJMbk29UFj-6GFNZqO6CGnf2DCW20zMIs,user0568652675@perf.com,Perf-rkehi,cjrjaiugcf,532,7.67E+12,248652675
573392457,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUzMywiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NTg4NzIpXC8ifQ.4nhDSliLoUn4IsyvKmtmD-x9f2-IP3ziZsB5C6a4pWc,user0573392457@perf.com,Perf-sassa,khqnjquerw,533,7.67E+12,793392457
574931453,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUzNCwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NTkxMDUpXC8ifQ.-T9ROEamXsiIMVeTrIZw5uon9wg0to61Ear72r1Qwgk,user0574931453@perf.com,Perf-lladk,ljdahxafse,534,7.67E+12,794931453
598054724,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUzNSwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NTk0MzMpXC8ifQ.9N00r_HVLm6xKfiEA17zTS2vT-jynDkfxxNm17TVb2Y,user0598054724@perf.com,Perf-gxinm,oxleqwryqt,535,7.67E+12,188054724
557879706,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUzNiwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NTk1NzQpXC8ifQ.NJBGsSmM0JcwWdX74LlEF6Q7GIjf9sC6qItZYL_D-4k,user0557879706@perf.com,Perf-ytwfl,xmjhqrolyr,536,7.67E+12,237879706
564166679,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUzNywiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NjAwMzQpXC8ifQ.j37YPpJf_l85_fEXgBe_VAtZxUA3Ye9ZUZwvKn7oTEE,user0564166679@perf.com,Perf-nkfqi,vkgwbeunxb,537,7.67E+12,694166679
584357801,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUzOCwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NjIxMTUpXC8ifQ.-VNDONu0ZN2V0WhkADrQIuPGQFQliGGrVgMFMIB2JwA,user0584357801@perf.com,Perf-bsiis,qifxdihsnt,538,7.67E+12,804357801
570278305,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjUzOSwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NjIxNTIpXC8ifQ.Js6re3cL9aI6ipqZkQJxhVua-_2cMvUG2sH2V3JjOtQ,user0570278305@perf.com,Perf-qxkrj,hanyqyjcdz,539,7.67E+12,555018189
569701181,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU0MCwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NjIyMzApXC8ifQ.tASTj6RMvrOR_5u6krQyTX999XbrKZOQKhFF5r5uK9I,user0569701181@perf.com,Perf-gdfvs,astjnpqxrz,540,7.67E+12,140761405
544479652,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU0MSwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NjI1NTgpXC8ifQ.8TvYO9gIVDhbAHxMWBRQaL23iQRxRR5Qxa5ic34rlGM,user0544479652@perf.com,Perf-efbzq,lpgxignelt,541,7.67E+12,224479652
577966951,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU0MiwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NjMxNjkpXC8ifQ.huYOC-5MVY8UOfIOSBM6JVd8jfHTaPb1SOxoumL_uao,user0577966951@perf.com,Perf-maxai,rmiyqmhlnr,542,7.67E+12,617966951
550595560,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU0MywiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NjQ5OTEpXC8ifQ.w8H1WusLNSBRoGqpSAL0HUODkcEanaopv0x1sGuvIQ4,user0550595560@perf.com,Perf-dfffm,srfrrftrlo,543,7.67E+12,173540870
539988882,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU0NCwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NjUxMTYpXC8ifQ.gvlrApKgRCNbntWw-LCddEL2fOAiaD9Qv74nVjWxqqc,user0539988882@perf.com,Perf-llnxw,kiaqsmreof,544,7.67E+12,219988882
587051043,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU0NSwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NjUxMzgpXC8ifQ.w9hYZkPOnxzicVEQeQWOGZAuWwy2i9ddGjNZZBE9WYk,user0587051043@perf.com,Perf-njfyl,wxawvplotl,545,7.67E+12,807051043
564773944,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU0NiwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NjUyNDEpXC8ifQ.5AQ24VcjclOmUfYXc2i77Pora2s2flRngS-uBEIY9DQ,user0564773944@perf.com,Perf-savul,tdflhailkh,546,7.67E+12,154773944
561311204,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU0NywiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NjY1MzUpXC8ifQ.dHTC6KT5Tr3-B7xyhIivVXt8WjayCyH_LPIAXXxgcGg,user0561311204@perf.com,Perf-igowj,nifzwhlief,547,7.67E+12,151311204
549538025,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU0OCwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NjgwNDApXC8ifQ.u7eJlhHxRxFsUMgu_igpraaAEpc3fV6WZ5A3ycf5bkc,user0549538025@perf.com,Perf-zauop,ezrdospwsm,548,7.67E+12,769538025
556501842,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU0OSwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NjgxNjkpXC8ifQ.UUBFaKZ3fRXWasCIx8BicUQX9xj-cuGtOvhp1Cmv6LA,user0556501842@perf.com,Perf-svnkp,krqfzuwldu,549,7.67E+12,146501842
550922983,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU1MCwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NjgxODQpXC8ifQ.s1-NoBmxHfrZpCVe561ZmYlQ7BzAOESH2A8A-rK4ebk,user0550922983@perf.com,Perf-neopc,pgfwbplmhd,550,7.67E+12,140922983
543805129,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU1MSwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5Njg0NzgpXC8ifQ.kq7FQBbMu20TX85sPl5FgOO1lXZwVcfxlKIe0qMJzPE,user0543805129@perf.com,Perf-dyocz,pqvmpvefel,551,7.67E+12,133805129
544382252,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU1MiwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5Njk3ODQpXC8ifQ.Bb55GdqQKp3THX2swwpMPQ0DDXVzfL0yWLBIzPfsMcA,user0544382252@perf.com,Perf-reofn,cfkgcfpbyx,552,7.67E+12,134382252
541994582,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU1MywiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NzE1ODEpXC8ifQ.LsfNWYDYFoARCeNazPK5czY8AkBxCmXbGH8_kMJCqFk,user0541994582@perf.com,Perf-ncaks,jrnhkojmwa,553,7.67E+12,671994582
580089402,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU1NCwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NzE2NTkpXC8ifQ.8eig3gfFRsG1tXsgYOmUBOq1szZGEDI69vVHg6a3SPE,user0580089402@perf.com,Perf-yesyy,sszsxososu,554,7.67E+12,254932574
555850221,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU1NSwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NzE3MDYpXC8ifQ.LSDFEzU70GXRFjtCxu3bhIDl54FFwdgC89qf6p6GTk8,user0555850221@perf.com,Perf-gqhiw,qgchugrtbu,555,7.67E+12,936016827
525753173,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU1NiwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NzE3NTMpXC8ifQ.QKHsTabqbo4YUB2PA3qIILAl97mne7yOQCriW-Av0fY,user0525753173@perf.com,Perf-xjmrs,ebiyifxusy,556,7.67E+12,205753173
552808391,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU1NywiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NzMxMDApXC8ifQ.UP1MemqYpW5AF6qF1gDmgKhoqIl7maoSHZYTmZFTHHs,user0552808391@perf.com,Perf-uixvb,dkzliuaeyr,557,7.67E+12,772808391
547999030,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU1OCwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NzQ5ODgpXC8ifQ.RKoPLQ2uWUmnocnKZv9GlUVSidzJ_cQJafKsB_IT8S4,user0547999030@perf.com,Perf-fgonq,kylptqhqjy,558,7.67E+12,767999030
589782622,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU1OSwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NzUwNTApXC8ifQ.yzIdS350_67XdceqwxkyCSTZzD2XEh1-EdPMxfBS_jw,user0589782622@perf.com,Perf-tyhge,uryurelyhb,559,7.67E+12,179782622
560380574,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU2MCwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NzUxOTMpXC8ifQ.eVmD0sBWCaMzSifa6OpKEvQkSEAygKvsTuejTlhaJ_c,user0560380574@perf.com,Perf-manxy,kvwfaahiil,560,7.67E+12,240380574
529569419,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU2MSwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NzY5NzUpXC8ifQ.6Bk7ohSUK38K71dQg1y9VK919nULF9_y8iQd621RqCA,user0529569419@perf.com,Perf-ijncc,defdupqlrh,561,7.67E+12,119569419
518058195,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1aWQiOjU2MiwiZXhwIjoiXC9EYXRlKDE1NDg5Mzg5NzkxOTYpXC8ifQ.GbXKuPNohev_0D5wpemrin-e-6UdWV23rTlMjMPLiQY,user0518058195@perf.com,Perf-xklwq,husfdsgptr,562,7.67E+12,198058195
